,date,state,fips,cases,deaths
6854,05-07-2020,Maine,23,3415,109
6855,05-07-2020,Maryland,24,69957,3243
6856,05-07-2020,Massachusetts,25,109974,8183
6857,05-07-2020,Michigan,26,73027,6222
6858,05-07-2020,Minnesota,27,38173,1508
6859,05-07-2020,Mississippi,28,30900,1111
6860,05-07-2020,Missouri,29,24334,1062
6861,05-07-2020,Montana,30,1212,23
6862,05-07-2020,Nebraska,31,19937,285
6863,05-07-2020,Nevada,32,22518,537
6864,05-07-2020,New Hampshire,33,5897,381
6865,05-07-2020,New Jersey,34,175258,15211
6866,05-07-2020,New Mexico,35,13256,513
6867,05-07-2020,New York,36,401822,31895
6868,05-07-2020,North Carolina,37,73094,1414
6869,05-07-2020,North Dakota,38,3825,89
6870,05-07-2020,Northern Mariana Islands,69,31,2
6871,05-07-2020,Ohio,39,57151,2911
6872,05-07-2020,Oklahoma,40,15928,398
6873,05-07-2020,Oregon,41,10237,218
6874,05-07-2020,Pennsylvania,42,94403,6797
6875,05-07-2020,Puerto Rico,72,7916,155
6876,05-07-2020,Rhode Island,44,16991,960
6877,05-07-2020,South Carolina,45,44847,820
6878,05-07-2020,South Dakota,46,7063,97
6879,05-07-2020,Tennessee,47,50365,639
6880,05-07-2020,Texas,48,200137,2666
6881,05-07-2020,Utah,49,25005,184
6882,05-07-2020,Vermont,50,1249,56
6883,05-07-2020,Virgin Islands,78,112,6
6884,05-07-2020,Virginia,51,65748,1853
6885,05-07-2020,Washington,53,37468,1360
6886,05-07-2020,West Virginia,54,3335,95
6887,05-07-2020,Wisconsin,55,34750,804
6888,05-07-2020,Wyoming,56,1634,20
6889,06-07-2020,Alabama,1,44878,1007
6890,06-07-2020,Alaska,2,1401,14
6891,06-07-2020,Arizona,4,101542,1832
6892,06-07-2020,Arkansas,5,24253,292
6893,06-07-2020,California,6,277869,6452
6894,06-07-2020,Colorado,8,34316,1704
6895,06-07-2020,Connecticut,9,46976,4338
6896,06-07-2020,Delaware,10,12293,512
6897,06-07-2020,District of Columbia,11,10515,561
6898,06-07-2020,Florida,12,206439,3777
6899,06-07-2020,Georgia,13,91015,2829
6900,06-07-2020,Guam,66,1270,6
6901,06-07-2020,Hawaii,15,1012,19
6902,06-07-2020,Idaho,16,8222,94
6903,06-07-2020,Illinois,17,149428,7250
6904,06-07-2020,Indiana,18,49560,2698
6905,06-07-2020,Iowa,19,31764,725
6906,06-07-2020,Kansas,20,17082,288
6907,06-07-2020,Kentucky,21,17464,621
6908,06-07-2020,Louisiana,22,66435,3296
6909,06-07-2020,Maine,23,3423,109
6910,06-07-2020,Maryland,24,70497,3246
6911,06-07-2020,Massachusetts,25,110137,8198
6912,06-07-2020,Michigan,26,73403,6225
6913,06-07-2020,Minnesota,27,38606,1511
6914,06-07-2020,Mississippi,28,31257,1114
6915,06-07-2020,Missouri,29,24850,1068
6916,06-07-2020,Montana,30,1249,23
6917,06-07-2020,Nebraska,31,20052,286
6918,06-07-2020,Nevada,32,22930,537
6919,06-07-2020,New Hampshire,33,5914,382
6920,06-07-2020,New Jersey,34,175467,15229
6921,06-07-2020,New Mexico,35,13507,515
6922,06-07-2020,New York,36,402338,31911
6923,06-07-2020,North Carolina,37,74930,1424
6924,06-07-2020,North Dakota,38,3858,89
6925,06-07-2020,Northern Mariana Islands,69,31,2
6926,06-07-2020,Ohio,39,57956,2927
6927,06-07-2020,Oklahoma,40,16362,399
6928,06-07-2020,Oregon,41,10413,218
6929,06-07-2020,Pennsylvania,42,95187,6798
6930,06-07-2020,Puerto Rico,72,8585,155
6931,06-07-2020,Rhode Island,44,16991,960
6932,06-07-2020,South Carolina,45,46380,827
6933,06-07-2020,South Dakota,46,7105,97
6934,06-07-2020,Tennessee,47,51509,646
6935,06-07-2020,Texas,48,209350,2726
6936,06-07-2020,Utah,49,25653,190
6937,06-07-2020,Vermont,50,1251,56
6938,06-07-2020,Virgin Islands,78,116,6
6939,06-07-2020,Virginia,51,66102,1853
6940,06-07-2020,Washington,53,38517,1370
6941,06-07-2020,West Virginia,54,3442,95
6942,06-07-2020,Wisconsin,55,35318,805
6943,06-07-2020,Wyoming,56,1675,20
6944,07-07-2020,Alabama,1,45785,1033
6945,07-07-2020,Alaska,2,1423,15
6946,07-07-2020,Arizona,4,105159,1933
6947,07-07-2020,Arkansas,5,24512,301
6948,07-07-2020,California,6,287766,6563
6949,07-07-2020,Colorado,8,34717,1709
6950,07-07-2020,Connecticut,9,47033,4338
6951,07-07-2020,Delaware,10,12414,514
6952,07-07-2020,District of Columbia,11,10569,561
6953,07-07-2020,Florida,12,213786,3840
6954,07-07-2020,Georgia,13,93707,2850
6955,07-07-2020,Guam,66,1272,6
6956,07-07-2020,Hawaii,15,1053,19
6957,07-07-2020,Idaho,16,8582,94
6958,07-07-2020,Illinois,17,150110,7281
6959,07-07-2020,Indiana,18,49859,2717
6960,07-07-2020,Iowa,19,32153,732
6961,07-07-2020,Kansas,20,17157,290
6962,07-07-2020,Kentucky,21,17820,630
6963,07-07-2020,Louisiana,22,68371,3319
6964,07-07-2020,Maine,23,3440,110
6965,07-07-2020,Maryland,24,70986,3266
6966,07-07-2020,Massachusetts,25,110338,8213
6967,07-07-2020,Michigan,26,74011,6256
6968,07-07-2020,Minnesota,27,39170,1514
6969,07-07-2020,Mississippi,28,32214,1158
6970,07-07-2020,Missouri,29,25566,1083
6971,07-07-2020,Montana,30,1327,23
6972,07-07-2020,Nebraska,31,20205,287
6973,07-07-2020,Nevada,32,23848,549
6974,07-07-2020,New Hampshire,33,5932,384
6975,07-07-2020,New Jersey,34,175734,15281
6976,07-07-2020,New Mexico,35,13727,519
6977,07-07-2020,New York,36,402928,31934
6978,07-07-2020,North Carolina,37,76258,1446
6979,07-07-2020,North Dakota,38,3903,89
6980,07-07-2020,Northern Mariana Islands,69,31,2
6981,07-07-2020,Ohio,39,58904,2970
6982,07-07-2020,Oklahoma,40,17220,404
6983,07-07-2020,Oregon,41,10654,224
6984,07-07-2020,Pennsylvania,42,95986,6835
6985,07-07-2020,Puerto Rico,72,8714,157
6986,07-07-2020,Rhode Island,44,17154,969
6987,07-07-2020,South Carolina,45,47352,846
6988,07-07-2020,South Dakota,46,7163,98
6989,07-07-2020,Tennessee,47,52643,657
6990,07-07-2020,Texas,48,219164,2816
6991,07-07-2020,Utah,49,26203,194
6992,07-07-2020,Vermont,50,1254,56
6993,07-07-2020,Virgin Islands,78,122,6
6994,07-07-2020,Virginia,51,66740,1881
6995,07-07-2020,Washington,53,39063,1385
6996,07-07-2020,West Virginia,54,3505,95
6997,07-07-2020,Wisconsin,55,35834,817
6998,07-07-2020,Wyoming,56,1711,21
6999,08-07-2020,Alabama,1,46962,1058
7000,08-07-2020,Alaska,2,1472,15
7001,08-07-2020,Arizona,4,108710,1973
7002,08-07-2020,Arkansas,5,25246,305
7003,08-07-2020,California,6,296304,6708
7004,08-07-2020,Colorado,8,35185,1707
7005,08-07-2020,Connecticut,9,47108,4343
7006,08-07-2020,Delaware,10,12462,515
7007,08-07-2020,District of Columbia,11,10642,564
7008,08-07-2020,Florida,12,223775,3888
7009,08-07-2020,Georgia,13,96538,2871
7010,08-07-2020,Guam,66,1276,6
7011,08-07-2020,Hawaii,15,1076,19
7012,08-07-2020,Idaho,16,9004,98
7013,08-07-2020,Illinois,17,151055,7315
7014,08-07-2020,Indiana,18,50309,2732
7015,08-07-2020,Iowa,19,32716,739
7016,08-07-2020,Kansas,20,17807,291
7017,08-07-2020,Kentucky,21,18204,634
7018,08-07-2020,Louisiana,22,70259,3339
7019,08-07-2020,Maine,23,3460,110
7020,08-07-2020,Maryland,24,71455,3275
7021,08-07-2020,Massachusetts,25,110602,8243
7022,08-07-2020,Michigan,26,74660,6266
7023,08-07-2020,Minnesota,27,39627,1523
7024,08-07-2020,Mississippi,28,32888,1188
7025,08-07-2020,Missouri,29,26343,1089
7026,08-07-2020,Montana,30,1371,23
7027,08-07-2020,Nebraska,31,20437,291
7028,08-07-2020,Nevada,32,24378,556
7029,08-07-2020,New Hampshire,33,5952,386
7030,08-07-2020,New Jersey,34,175986,15423
7031,08-07-2020,New Mexico,35,14017,527
7032,08-07-2020,New York,36,403619,31945
7033,08-07-2020,North Carolina,37,77735,1470
7034,08-07-2020,North Dakota,38,3975,89
7035,08-07-2020,Northern Mariana Islands,69,31,2
7036,08-07-2020,Ohio,39,60181,2991
7037,08-07-2020,Oklahoma,40,17893,407
7038,08-07-2020,Oregon,41,10872,228
7039,08-07-2020,Pennsylvania,42,96817,6864
7040,08-07-2020,Puerto Rico,72,8745,159
7041,08-07-2020,Rhode Island,44,17204,971
7042,08-07-2020,South Carolina,45,48909,884
7043,08-07-2020,South Dakota,46,7242,98
7044,08-07-2020,Tennessee,47,54756,678
7045,08-07-2020,Texas,48,229116,2935
7046,08-07-2020,Utah,49,26921,201
7047,08-07-2020,Vermont,50,1256,56
7048,08-07-2020,Virgin Islands,78,144,6
7049,08-07-2020,Virginia,51,67375,1905
7050,08-07-2020,Washington,53,39661,1395
7051,08-07-2020,West Virginia,54,3707,95
7052,08-07-2020,Wisconsin,55,36526,818
7053,08-07-2020,Wyoming,56,1740,21
7054,09-07-2020,Alabama,1,49174,1068
7055,09-07-2020,Alaska,2,1521,15
7056,09-07-2020,Arizona,4,112783,2047
7057,09-07-2020,Arkansas,5,26052,309
7058,09-07-2020,California,6,303516,6825
7059,09-07-2020,Colorado,8,35604,1707
7060,09-07-2020,Connecticut,9,47209,4348
7061,09-07-2020,Delaware,10,12531,517
7062,09-07-2020,District of Columbia,11,10679,568
7063,09-07-2020,Florida,12,232710,4008
7064,09-07-2020,Georgia,13,98693,2880
7065,09-07-2020,Guam,66,1278,6
7066,09-07-2020,Hawaii,15,1112,19
7067,09-07-2020,Idaho,16,9598,101
7068,09-07-2020,Illinois,17,152188,7333
7069,09-07-2020,Indiana,18,50829,2739
7070,09-07-2020,Iowa,19,33316,742
7071,09-07-2020,Kansas,20,18031,294
7072,09-07-2020,Kentucky,21,18576,640
7073,09-07-2020,Louisiana,22,72102,3355
7074,09-07-2020,Maine,23,3486,111
7075,09-07-2020,Maryland,24,72037,3288
7076,09-07-2020,Massachusetts,25,110897,8268
7077,09-07-2020,Michigan,26,75247,6275
7078,09-07-2020,Minnesota,27,40201,1528
7079,09-07-2020,Mississippi,28,33591,1204
7080,09-07-2020,Missouri,29,27301,1095
7081,09-07-2020,Montana,30,1466,25
7082,09-07-2020,Nebraska,31,20658,294
7083,09-07-2020,Nevada,32,25055,574
7084,09-07-2020,New Hampshire,33,5973,387
7085,09-07-2020,New Jersey,34,176217,15448
7086,09-07-2020,New Mexico,35,14251,533
7087,09-07-2020,New York,36,404207,31979
7088,09-07-2020,North Carolina,37,79648,1487
7089,09-07-2020,North Dakota,38,4074,89
7090,09-07-2020,Northern Mariana Islands,69,31,2
7091,09-07-2020,Ohio,39,61331,3006
7092,09-07-2020,Oklahoma,40,18496,410
7093,09-07-2020,Oregon,41,11247,233
7094,09-07-2020,Pennsylvania,42,97634,6895
7095,09-07-2020,Puerto Rico,72,8862,159
7096,09-07-2020,Rhode Island,44,17243,974
7097,09-07-2020,South Carolina,45,50691,905
7098,09-07-2020,South Dakota,46,7336,101
7099,09-07-2020,Tennessee,47,56531,700
7100,09-07-2020,Texas,48,240025,3037
7101,09-07-2020,Utah,49,27632,205
7102,09-07-2020,Vermont,50,1272,56
7103,09-07-2020,Virgin Islands,78,153,6
7104,09-07-2020,Virginia,51,67988,1937
7105,09-07-2020,Washington,53,40369,1410
7106,09-07-2020,West Virginia,54,3826,95
7107,09-07-2020,Wisconsin,55,37358,821
7108,09-07-2020,Wyoming,56,1774,21
7109,10-07-2020,Alabama,1,50508,1104
7110,10-07-2020,Alaska,2,1579,15
7111,10-07-2020,Arizona,4,116947,2093
7112,10-07-2020,Arkansas,5,26803,313
7113,10-07-2020,California,6,311505,6936
7114,10-07-2020,Colorado,8,36210,1724
7115,10-07-2020,Connecticut,9,47287,4348
7116,10-07-2020,Delaware,10,12652,517
7117,10-07-2020,District of Columbia,11,10743,568
7118,10-07-2020,Florida,12,244143,4101
7119,10-07-2020,Georgia,13,103597,2915
7120,10-07-2020,Guam,66,1279,6
7121,10-07-2020,Hawaii,15,1139,19
7122,10-07-2020,Idaho,16,10073,101
7123,10-07-2020,Illinois,17,153406,7349
7124,10-07-2020,Indiana,18,51567,2748
7125,10-07-2020,Iowa,19,34232,748
7126,10-07-2020,Kansas,20,18799,294
7127,10-07-2020,Kentucky,21,19076,647
7128,10-07-2020,Louisiana,22,74744,3380
7129,10-07-2020,Maine,23,3499,111
7130,10-07-2020,Maryland,24,72503,3303
7131,10-07-2020,Massachusetts,25,111110,8296
7132,10-07-2020,Michigan,26,75871,6288
7133,10-07-2020,Minnesota,27,40805,1533
7134,10-07-2020,Mississippi,28,34622,1215
7135,10-07-2020,Missouri,29,28060,1107
7136,10-07-2020,Montana,30,1593,28
7137,10-07-2020,Nebraska,31,20834,294
7138,10-07-2020,Nevada,32,25961,581
7139,10-07-2020,New Hampshire,33,5991,390
7140,10-07-2020,New Jersey,34,176575,15479
7141,10-07-2020,New Mexico,35,14549,539
7142,10-07-2020,New York,36,404997,32004
7143,10-07-2020,North Carolina,37,81821,1503
7144,10-07-2020,North Dakota,38,4158,89
7145,10-07-2020,Northern Mariana Islands,69,31,2
7146,10-07-2020,Ohio,39,62856,3032
7147,10-07-2020,Oklahoma,40,19092,416
7148,10-07-2020,Oregon,41,11501,235
7149,10-07-2020,Pennsylvania,42,98574,6929
7150,10-07-2020,Puerto Rico,72,9137,159
7151,10-07-2020,Rhode Island,44,17312,976
7152,10-07-2020,South Carolina,45,52419,929
7153,10-07-2020,South Dakota,46,7401,107
7154,10-07-2020,Tennessee,47,58224,713
7155,10-07-2020,Texas,48,249948,3129
7156,10-07-2020,Utah,49,28452,207
7157,10-07-2020,Vermont,50,1277,56
7158,10-07-2020,Virgin Islands,78,167,6
7159,10-07-2020,Virginia,51,68931,1958
7160,10-07-2020,Washington,53,41090,1426
7161,10-07-2020,West Virginia,54,3983,95
7162,10-07-2020,Wisconsin,55,38414,825
7163,10-07-2020,Wyoming,56,1790,21
7164,11-07-2020,Alabama,1,51947,1114
7165,11-07-2020,Alaska,2,1656,15
7166,11-07-2020,Arizona,4,119991,2158
7167,11-07-2020,Arkansas,5,27864,319
7168,11-07-2020,California,6,320030,7012
7169,11-07-2020,Colorado,8,36633,1725
7170,11-07-2020,Connecticut,9,47287,4348
7171,11-07-2020,Delaware,10,12743,517
7172,11-07-2020,District of Columbia,11,10801,568
7173,11-07-2020,Florida,12,254503,4196
7174,11-07-2020,Georgia,13,106574,2946
7175,11-07-2020,Guam,66,1281,6
7176,11-07-2020,Hawaii,15,1181,19
7177,11-07-2020,Idaho,16,10584,102
7178,11-07-2020,Illinois,17,154530,7372
7179,11-07-2020,Indiana,18,52358,2756
7180,11-07-2020,Iowa,19,34695,748
7181,11-07-2020,Kansas,20,18983,294
7182,11-07-2020,Kentucky,21,19530,647
7183,11-07-2020,Louisiana,22,76911,3403
7184,11-07-2020,Maine,23,3520,112
7185,11-07-2020,Maryland,24,73060,3310
7186,11-07-2020,Massachusetts,25,111398,8310
7187,11-07-2020,Michigan,26,76499,6316
7188,11-07-2020,Minnesota,27,41609,1537
7189,11-07-2020,Mississippi,28,35419,1230
7190,11-07-2020,Missouri,29,28649,1112
7191,11-07-2020,Montana,30,1677,29
7192,11-07-2020,Nebraska,31,21035,296
7193,11-07-2020,Nevada,32,26912,592
7194,11-07-2020,New Hampshire,33,6024,391
7195,11-07-2020,New Jersey,34,176906,15525
7196,11-07-2020,New Mexico,35,14773,543
7197,11-07-2020,New York,36,405724,32019
7198,11-07-2020,North Carolina,37,84087,1520
7199,11-07-2020,North Dakota,38,4247,91
7200,11-07-2020,Northern Mariana Islands,69,33,2
7201,11-07-2020,Ohio,39,64214,3036
7202,11-07-2020,Oklahoma,40,19779,421
7203,11-07-2020,Oregon,41,11851,235
7204,11-07-2020,Pennsylvania,42,99252,6945
7205,11-07-2020,Puerto Rico,72,9366,167
7206,11-07-2020,Rhode Island,44,17312,976
7207,11-07-2020,South Carolina,45,54699,951
7208,11-07-2020,South Dakota,46,7454,109
7209,11-07-2020,Tennessee,47,59981,728
7210,11-07-2020,Texas,48,258280,3206
7211,11-07-2020,Utah,49,29071,212
7212,11-07-2020,Vermont,50,1283,56
7213,11-07-2020,Virgin Islands,78,181,6
7214,11-07-2020,Virginia,51,69782,1962
7215,11-07-2020,Washington,53,41326,1426
7216,11-07-2020,West Virginia,54,4146,96
7217,11-07-2020,Wisconsin,55,39095,829
7218,11-07-2020,Wyoming,56,1839,21
7219,12-07-2020,Alabama,1,53587,1121
7220,12-07-2020,Alaska,2,1772,15
7221,12-07-2020,Arizona,4,122479,2239
7222,12-07-2020,Arkansas,5,28367,321
7223,12-07-2020,California,6,327676,7042
7224,12-07-2020,Colorado,8,36933,1726
7225,12-07-2020,Connecticut,9,47287,4348
7226,12-07-2020,Delaware,10,12804,517
7227,12-07-2020,District of Columbia,11,10847,568
7228,12-07-2020,Florida,12,269803,4241
7229,12-07-2020,Georgia,13,108389,2951
7230,12-07-2020,Guam,66,1281,6
7231,12-07-2020,Hawaii,15,1201,19
7232,12-07-2020,Idaho,16,10971,102
7233,12-07-2020,Illinois,17,155355,7391
7234,12-07-2020,Indiana,18,52892,2760
7235,12-07-2020,Iowa,19,35410,752
7236,12-07-2020,Kansas,20,19295,300
7237,12-07-2020,Kentucky,21,19762,649
7238,12-07-2020,Louisiana,22,78230,3416
7239,12-07-2020,Maine,23,3539,114
7240,12-07-2020,Maryland,24,73705,3319
7241,12-07-2020,Massachusetts,25,111597,8325
7242,12-07-2020,Michigan,26,76936,6317
7243,12-07-2020,Minnesota,27,42319,1540
7244,12-07-2020,Mississippi,28,36287,1249
7245,12-07-2020,Missouri,29,29173,1113
7246,12-07-2020,Montana,30,1758,29
7247,12-07-2020,Nebraska,31,21214,296
7248,12-07-2020,Nevada,32,27745,593
7249,12-07-2020,New Hampshire,33,6054,391
7250,12-07-2020,New Jersey,34,177245,15525
7251,12-07-2020,New Mexico,35,15028,545
7252,12-07-2020,New York,36,406403,32029
7253,12-07-2020,North Carolina,37,85924,1532
7254,12-07-2020,North Dakota,38,4338,91
7255,12-07-2020,Northern Mariana Islands,69,33,2
7256,12-07-2020,Ohio,39,65592,3058
7257,12-07-2020,Oklahoma,40,20235,422
7258,12-07-2020,Oregon,41,12170,237
7259,12-07-2020,Pennsylvania,42,99794,6950
7260,12-07-2020,Puerto Rico,72,9654,167
7261,12-07-2020,Rhode Island,44,17312,976
7262,12-07-2020,South Carolina,45,56648,961
7263,12-07-2020,South Dakota,46,7499,109
7264,12-07-2020,Tennessee,47,61106,731
7265,12-07-2020,Texas,48,264811,3246
7266,12-07-2020,Utah,49,29552,215
7267,12-07-2020,Vermont,50,1296,56
7268,12-07-2020,Virgin Islands,78,206,6
7269,12-07-2020,Virginia,51,70670,1966
7270,12-07-2020,Washington,53,42181,1438
7271,12-07-2020,West Virginia,54,4244,96
7272,12-07-2020,Wisconsin,55,39901,828
7273,12-07-2020,Wyoming,56,1862,21
7274,13-07-2020,Alabama,1,55545,1124
7275,13-07-2020,Alaska,2,1843,15
7276,13-07-2020,Arizona,4,123917,2250
7277,13-07-2020,Arkansas,5,28939,323
7278,13-07-2020,California,6,336206,7086
7279,13-07-2020,Colorado,8,37303,1728
7280,13-07-2020,Connecticut,9,47510,4371
7281,13-07-2020,Delaware,10,12879,517
7282,13-07-2020,District of Columbia,11,10906,568
7283,13-07-2020,Florida,12,282427,4276
7284,13-07-2020,Georgia,13,111937,2972
7285,13-07-2020,Guam,66,1281,6
7286,13-07-2020,Hawaii,15,1222,21
7287,13-07-2020,Idaho,16,11531,102
7288,13-07-2020,Illinois,17,156288,7398
7289,13-07-2020,Indiana,18,53327,2762
7290,13-07-2020,Iowa,19,35631,755
7291,13-07-2020,Kansas,20,20265,301
7292,13-07-2020,Kentucky,21,20127,656
7293,13-07-2020,Louisiana,22,79935,3423
7294,13-07-2020,Maine,23,3558,114
7295,13-07-2020,Maryland,24,74124,3325
7296,13-07-2020,Massachusetts,25,111827,8330
7297,13-07-2020,Michigan,26,77354,6324
7298,13-07-2020,Minnesota,27,42810,1542
7299,13-07-2020,Mississippi,28,36680,1250
7300,13-07-2020,Missouri,29,29781,1126
7301,13-07-2020,Montana,30,1908,32
7302,13-07-2020,Nebraska,31,21444,298
7303,13-07-2020,Nevada,32,28597,596
7304,13-07-2020,New Hampshire,33,6068,391
7305,13-07-2020,New Jersey,34,177469,15560
7306,13-07-2020,New Mexico,35,15291,548
7307,13-07-2020,New York,36,406962,32075
7308,13-07-2020,North Carolina,37,87750,1547
7309,13-07-2020,North Dakota,38,4446,91
7310,13-07-2020,Northern Mariana Islands,69,33,2
7311,13-07-2020,Ohio,39,66853,3064
7312,13-07-2020,Oklahoma,40,20745,424
7313,13-07-2020,Oregon,41,12511,240
7314,13-07-2020,Pennsylvania,42,100378,6955
7315,13-07-2020,Puerto Rico,72,10010,167
7316,13-07-2020,Rhode Island,44,17487,984
7317,13-07-2020,South Carolina,45,58168,972
7318,13-07-2020,South Dakota,46,7524,109
7319,13-07-2020,Tennessee,47,63615,738
7320,13-07-2020,Texas,48,273732,3313
7321,13-07-2020,Utah,49,30282,216
7322,13-07-2020,Vermont,50,1301,56
7323,13-07-2020,Virgin Islands,78,217,6
7324,13-07-2020,Virginia,51,71642,1968
7325,13-07-2020,Washington,53,43538,1439
7326,13-07-2020,West Virginia,54,4313,97
7327,13-07-2020,Wisconsin,55,40603,828
7328,13-07-2020,Wyoming,56,1903,21
7329,14-07-2020,Alabama,1,57255,1164
7330,14-07-2020,Alaska,2,1897,15
7331,14-07-2020,Arizona,4,128126,2341
7332,14-07-2020,Arkansas,5,29733,331
7333,14-07-2020,California,6,346593,7227
7334,14-07-2020,Colorado,8,37761,1739
7335,14-07-2020,Connecticut,9,47530,4372
7336,14-07-2020,Delaware,10,12969,518
7337,14-07-2020,District of Columbia,11,10946,568
7338,14-07-2020,Florida,12,291621,4408
7339,14-07-2020,Georgia,13,114579,2996
7340,14-07-2020,Guam,66,1281,6
7341,14-07-2020,Hawaii,15,1243,21
7342,14-07-2020,Idaho,16,11962,103
7343,14-07-2020,Illinois,17,157055,7425
7344,14-07-2020,Indiana,18,54001,2775
7345,14-07-2020,Iowa,19,35942,759
7346,14-07-2020,Kansas,20,20347,303
7347,14-07-2020,Kentucky,21,20702,665
7348,14-07-2020,Louisiana,22,82150,3445
7349,14-07-2020,Maine,23,3566,114
7350,14-07-2020,Maryland,24,74836,3334
7351,14-07-2020,Massachusetts,25,112130,8340
7352,14-07-2020,Michigan,26,78045,6330
7353,14-07-2020,Minnesota,27,43208,1548
7354,14-07-2020,Mississippi,28,37542,1272
7355,14-07-2020,Missouri,29,30817,1136
7356,14-07-2020,Montana,30,2038,34
7357,14-07-2020,Nebraska,31,21717,299
7358,14-07-2020,Nevada,32,29669,613
7359,14-07-2020,New Hampshire,33,6091,392
7360,14-07-2020,New Jersey,34,177862,15582
7361,14-07-2020,New Mexico,35,15514,551
7362,14-07-2020,New York,36,407875,32092
7363,14-07-2020,North Carolina,37,89863,1582
7364,14-07-2020,North Dakota,38,4497,92
7365,14-07-2020,Northern Mariana Islands,69,36,2
7366,14-07-2020,Ohio,39,67995,3069
7367,14-07-2020,Oklahoma,40,21738,428
7368,14-07-2020,Oregon,41,12834,247
7369,14-07-2020,Pennsylvania,42,101360,6973
7370,14-07-2020,Puerto Rico,72,10123,169
7371,14-07-2020,Rhode Island,44,17588,985
7372,14-07-2020,South Carolina,45,60389,993
7373,14-07-2020,South Dakota,46,7572,109
7374,14-07-2020,Tennessee,47,65412,757
7375,14-07-2020,Texas,48,284638,3449
7376,14-07-2020,Utah,49,30774,226
7377,14-07-2020,Vermont,50,1305,56
7378,14-07-2020,Virgin Islands,78,243,6
7379,14-07-2020,Virginia,51,72443,1977
7380,14-07-2020,Washington,53,44257,1465
7381,14-07-2020,West Virginia,54,4407,97
7382,14-07-2020,Wisconsin,55,41516,834
7383,14-07-2020,Wyoming,56,1951,22
7384,15-07-2020,Alabama,1,59067,1211
7385,15-07-2020,Alaska,2,1958,15
7386,15-07-2020,Arizona,4,131411,2442
7387,15-07-2020,Arkansas,5,30297,335
7388,15-07-2020,California,6,355497,7368
7389,15-07-2020,Colorado,8,38240,1745
7390,15-07-2020,Connecticut,9,47636,4380
7391,15-07-2020,Delaware,10,13050,521
7392,15-07-2020,District of Columbia,11,11026,571
7393,15-07-2020,Florida,12,301802,4520
7394,15-07-2020,Georgia,13,118147,3030
7395,15-07-2020,Guam,66,1282,6
7396,15-07-2020,Hawaii,15,1271,21
7397,15-07-2020,Idaho,16,12599,111
7398,15-07-2020,Illinois,17,158451,7435
7399,15-07-2020,Indiana,18,54698,2785
7400,15-07-2020,Iowa,19,36536,777
7401,15-07-2020,Kansas,20,21157,308
7402,15-07-2020,Kentucky,21,21148,668
7403,15-07-2020,Louisiana,22,84241,3461
7404,15-07-2020,Maine,23,3578,114
7405,15-07-2020,Maryland,24,75576,3341
7406,15-07-2020,Massachusetts,25,112347,8368
7407,15-07-2020,Michigan,26,79081,6333
7408,15-07-2020,Minnesota,27,43782,1558
7409,15-07-2020,Mississippi,28,38567,1290
7410,15-07-2020,Missouri,29,31737,1141
7411,15-07-2020,Montana,30,2149,34
7412,15-07-2020,Nebraska,31,21979,302
7413,15-07-2020,Nevada,32,30587,619
7414,15-07-2020,New Hampshire,33,6113,394
7415,15-07-2020,New Jersey,34,178252,15634
7416,15-07-2020,New Mexico,35,15841,557
7417,15-07-2020,New York,36,408709,32115
7418,15-07-2020,North Carolina,37,91675,1598
7419,15-07-2020,North Dakota,38,4569,92
7420,15-07-2020,Northern Mariana Islands,69,36,2
7421,15-07-2020,Ohio,39,69311,3075
7422,15-07-2020,Oklahoma,40,22813,432
7423,15-07-2020,Oregon,41,13129,249
7424,15-07-2020,Pennsylvania,42,102361,7011
7425,15-07-2020,Puerto Rico,72,10379,171
7426,15-07-2020,Rhode Island,44,17640,987
7427,15-07-2020,South Carolina,45,62245,998
7428,15-07-2020,South Dakota,46,7652,111
7429,15-07-2020,Tennessee,47,67515,773
7430,15-07-2020,Texas,48,296478,3590
7431,15-07-2020,Utah,49,31228,233
7432,15-07-2020,Vermont,50,1318,56
7433,15-07-2020,Virgin Islands,78,249,6
7434,15-07-2020,Virginia,51,73527,1992
7435,15-07-2020,Washington,53,45004,1486
7436,15-07-2020,West Virginia,54,4557,98
7437,15-07-2020,Wisconsin,55,42409,835
7438,15-07-2020,Wyoming,56,1985,22
7439,16-07-2020,Alabama,1,61088,1230
7440,16-07-2020,Alaska,2,2034,15
7441,16-07-2020,Arizona,4,134730,2506
7442,16-07-2020,Arkansas,5,31114,341
7443,16-07-2020,California,6,364761,7490
7444,16-07-2020,Colorado,8,38817,1746
7445,16-07-2020,Connecticut,9,47750,4389
7446,16-07-2020,Delaware,10,13114,521
7447,16-07-2020,District of Columbia,11,11076,574
7448,16-07-2020,Florida,12,315767,4676
7449,16-07-2020,Georgia,13,120848,3043
7450,16-07-2020,Guam,66,1283,6
7451,16-07-2020,Hawaii,15,1290,21
7452,16-07-2020,Idaho,16,13261,114
7453,16-07-2020,Illinois,17,159676,7457
7454,16-07-2020,Indiana,18,55413,2795
7455,16-07-2020,Iowa,19,37414,781
7456,16-07-2020,Kansas,20,21273,309
7457,16-07-2020,Kentucky,21,21617,675
7458,16-07-2020,Louisiana,22,86521,3485
7459,16-07-2020,Maine,23,3598,114
7460,16-07-2020,Maryland,24,76237,3347
7461,16-07-2020,Massachusetts,25,112581,8380
